1093	UYN|항공코드	위린  	유림				위린  
1094	ZHA|항공코드	잔장  	담강				잔장  
1095	ZAT|항공코드	자오퉁  	소통				자오퉁  
1096	CGO|항공코드	정저우  신젱 국제공항					정저우  신젱 
1097	HSN|항공코드	조우산  	주산				조우산  
1098	ZUH|항공코드	주하이  	주해				주하이  
1099	ZYI|항공코드	쭌이  	준의				쭌이  
1100	AAV|항공코드	알라 밸리 공항					알라 밸리 
1101	CBO|항공코드	아왕 공항					아왕 
1102	BCD|항공코드	바콜로드 국내공항					바콜로드 국내
1103	BQA|항공코드	발러 공항					발러 
1104	BSO|항공코드	바스코 공항					바스코 
1105	BPH|항공코드	비스리그 공항					비스리그 
1106	GES|항공코드	부야안 공항					부야안 
1107	USU|항공코드	부수앙가 	코란				부수앙가 
1108	BXU|항공코드	부투안 공항					부투안 
1109	CYP|항공코드	칼바욕 공항					칼바욕 
1110	DTE|항공코드	가마린즈 노트 공항					가마린즈 노트 
1111	CRM|항공코드	카타르만 내셔널 공항					카타르만 내셔널 
1112	CYZ|항공코드	카우아얀 공항					카우아얀 
1113	CRK|항공코드	클라 필드 공항					클라 필드 
1114	TAC|항공코드	D.Z 로무알데즈 공항					D.Z 로무알데즈 
1115	DPL|항공코드	디폴로그 공항					디폴로그 
1116	ILO|항공코드	일로일로 국제공항					일로일로 
1117	MXI|항공코드	이멜다 R. 마르코스 공항					이멜다 R. 마르코스 
1118	JOL|항공코드	조로 공항					조로 
1119	KLO|항공코드	칼리보 공항					칼리보 
1120	OZC|항공코드	라보 공항					라보 
1121	LAO|항공코드	라오그 국제공항					라오그 
1122	LGP|항공코드	레가스페 공항					레가스페 
1123	BAG|항공코드	로아칸 공항					로아칸 
1124	LBX|항공코드	루방 공항					루방 
1125	CGY|항공코드	룸비아 공항					룸비아 
1126	CEB|항공코드	막탄 국제공항					막탄 
1127	MLP|항공코드	말라방 공항					말라방 
1128	MPH|항공코드	말레이 공항					말레이 
1129	CGM|항공코드	맘바자오 공항					맘바자오 
1130	MBO|항공코드	맘부라오 공항					맘부라오 
1131	IGN|항공코드	마리아 크리스티나 공항					마리아 크리스티나 
1132	MRQ|항공코드	마링두케 공항					마링두케 
1133	MBT|항공코드	마스바트 공항					마스바트 
1134	DVO|항공코드	마티 공항					마티 
1135	WNP|항공코드	나가 공항					나가 
1136	MNL|항공코드	니노이 아퀴노 국제공항					니노이 아퀴노 
1137	OMC|항공코드	오목 공항					오목 
1138	PAG|항공코드	파가디안 공항					파가디안 
1139	PRB|항공코드	플라이덜 공항					플라이덜 
1140	PPS|항공코드	푸에르토프린세사 공항					푸에르토프린세사 
1141	RXS|항공코드	록사 시티 공항					록사 시티 
1142	SFE|항공코드	산페르난도 공항					산페르난도 
1143	SJI|항공코드	산 호세 공항					산 호세 
1144	SGS|항공코드	상가 상가 공항					상가 상가 
1145	DGT|항공코드	시불란 공항					시불란 
1146	SFS|항공코드	수빅만 국제공항					수빅만 
1147	SUG|항공코드	수리가오 공항					수리가오 
1148	TBH|항공코드	타블라스 	롬블론				타블라스 
1149	TAG|항공코드	탁빌라란 공항					탁빌라란 
1150	TDG|항공코드	탄다그 공항					탄다그 
1151	TUG|항공코드	터그라우 공항					터그라우 
1152	VRC|항공코드	바이락 공항					바이락 
1153	ZAM|항공코드	삼보앙가 국제공항					삼보앙가 
1154	AAU|항공코드	아사우 공항					아사우 
1155	FGI|항공코드	파갈리이 공항					파갈리이 
1156	APW|항공코드	팔레오로 공항					팔레오로 
1157	MXS|항공코드	마오타사바일아일랜드 공항					마오타사바일아일랜드 
1158	FTI|항공코드	피티우타 공항					피티우타 
1159	PPG|항공코드	파고파고 국제공항  	파레올로				파고파고 
1160	SIN|항공코드	창이 공항					창이 
1161	QPG|항공코드	파야 레바르 에어베이스					파야 레바르 에어베이스
1162	XSP|항공코드	셀레타 공항					셀레타 
1163	TGA|항공코드	텐가 공항					텐가 
1164	AFT|항공코드	아푸타라 공항					아푸타라 
1165	AVU|항공코드	아부아부 공항					아부아부 
1166	MBU|항공코드	바바네이커라 공항					바바네이커라 
1167	BAS|항공코드	발라레 공항					발라레 
1168	BPF|항공코드	버투나 공항					버투나 
1169	BNY|항공코드	벨로나 아누아 공항					벨로나 아누아 
1170	CHY|항공코드	쵸설베이 공항					쵸설베이 
1171	FRE|항공코드	페라 마린지 공항					페라 마린지 
1172	GTA|항공코드	개토케이 비행장					개토케이 비행장
1173	AKS|항공코드	과우나루우 공항					과우나루우 
1174	HIR|항공코드	헨더슨 국제공항					헨더슨 
1175	KGE|항공코드	케가오우 공항					케가오우 
1176	IRA|항공코드	키라키라 공항					키라키라 
1177	KUE|항공코드	쿠쿤두 공항					쿠쿤두 
1178	RUS|항공코드	마라우 공항					마라우 
1179	PRS|항공코드	마라우 사운드 공항					마라우 사운드 
1180	MNY|항공코드	모노 공항					모노 
1181	MUA|항공코드	문다 공항					문다 
1182	GZO|항공코드	누사투페 공항					누사투페 
1183	RBV|항공코드	레머타 공항					레머타 
1184	RNL|항공코드	레널 팅고아 공항					레널 팅고아 
1185	RIN|항공코드	링기코브 공항					링기코브 
1186	NNB|항공코드	산타아나 공항					산타아나 
1187	SCZ|항공코드	산타크루즈 그라시오사 배이 루오바 공항					산타크루즈 그라시오사 배이 루오바 
1188	EGM|항공코드	세지 공항					세지 
1189	VAO|항공코드	수아배나오 공항					수아배나오 
1190	RNA|항공코드	울랴야 공항					울랴야 
1191	ATD|항공코드	우루 하버 공항					우루 하버 
1192	VIU|항공코드	비루 공항					비루 
1193	XYA|항공코드	얀드나 공항					얀드나 
1194	ADP|항공코드	암파라이 공항					암파라이 
1195	ACJ|항공코드	아누라다푸라 공항					아누라다푸라 
1196	CMB|항공코드	밴다라나이크 국제공항					밴다라나이크 
1197	BTC|항공코드	바티칼로아 공항					바티칼로아 
1198	TRR|항공코드	차이나 배이 공항					차이나 배이 
1199	JAF|항공코드	칸케산투라이 공항					칸케산투라이 
1200	KCT|항공코드	코갈라 공항					코갈라 
1201	RML|항공코드	랏말라나 공항					랏말라나 
1202	HUN|항공코드	화롄 	 화련 	후알리엔			화롄 
1203	KHH|항공코드	카오징 국제공항					카오징 
1204	KNH|항공코드	샹이 공항					샹이 
1205	TSA|항공코드	타이베이 송산 공항					타이베이 송산 
1206	TPE|항공코드	타이완 타오유완 국제공항  	장개석				타이완 타오유완 
1207	DYU|항공코드	두샨베 공항					두샨베 
1208	LBD|항공코드	쿠즈탄드 공항					쿠즈탄드 
1209	OKT|항공코드	옥티아브르스키 공항					옥티아브르스키 
1210	BFV|항공코드	브리암 공항					브리암 
1211	NST|항공코드	챠 란 공항					챠 란 
1212	CNX|항공코드	치앙마이 국제공항					치앙마이 
1213	CEI|항공코드	치앙라이 국제공항					치앙라이 
1214	CJM|항공코드	첨폰 공항					첨폰 
1215	DMK|항공코드	방콕 국제공항  	돈 무앙				방콕 
1216	HDY|항공코드	햇야이 국제공항					햇야이 
1217	HHQ|항공코드	후하힌 공항					후하힌 
1218	KKM|항공코드	콕 카티암 공군기지					콕 카티암 공군기지
1219	KKC|항공코드	콘캔 공항					콘캔 
1220	KBV|항공코드	크라비 공항					크라비 
1221	LPT|항공코드	람팡 공항					람팡 
1222	LOE|항공코드	로에이 공항					로에이 
1223	HGN|항공코드	매홍선 공항					매홍선 
1224	MAQ|항공코드	매 솟 공항					매 솟 
1225	KOP|항공코드	나콘파놈 공항					나콘파놈 
1226	NAK|항공코드	낙혼랏챠시마 공항					낙혼랏챠시마 
1227	NST|항공코드	나콘시탐마랏 공항					나콘시탐마랏 
1228	NNT|항공코드	난 공항					난 
1229	NAW|항공코드	나라티왓 공항					나라티왓 
1230	PAN|항공코드	파타니 공항					파타니 
1231	PHS|항공코드	피챠누록 공항					피챠누록 
1232	PRH|항공코드	프래 공항					프래 
1233	HKT|항공코드	푸케트 섬 국제공항					푸케트 섬 
1234	UNN|항공코드	르농 공항					르농 
1235	ROI|항공코드	로이 엣 공항					로이 엣 
1236	SNO|항공코드	사콘나콘 공항					사콘나콘 
1237	USM|항공코드	사무이 공항					사무이 
1238	QHI|항공코드	샷타힙 공항					샷타힙 
1239	SGZ|항공코드	싱고라 공항					싱고라 
1240	THS|항공코드	수코타이 공항					수코타이 
1241	URT|항공코드	수랏타니 공항					수랏타니 
1242	BKK|항공코드	수완나푸미 국제공항 	신방콕				수완나푸미 
1243	TKT|항공코드	탁 공항					탁 
1244	TKH|항공코드	타클리 공군기지					타클리 공군기지
1245	TST|항공코드	트랑 공항					트랑 
1246	TDX|항공코드	뜨랏 공항					뜨랏 
1247	TDX|항공코드	뜨랏 공항					뜨랏 
1248	UBP|항공코드	유본 라차태니 공항					유본 라차태니 
1249	UTH|항공코드	우돈타니 공항					우돈타니 
1250	UTP|항공코드	유 타파오 국제공항					유 타파오 
1251	UTR|항공코드	어터러딧 공항					어터러딧 
1252	AUT|항공코드	아타우로 공항					아타우로 
1253	BCH|항공코드	보코 공항					보코 
1254	MPT|항공코드	마리아나 공항					마리아나 
1255	OEC|항공코드	오에쿠시 공항					오에쿠시 
1256	DIL|항공코드	프레지덴테 니콜라우 로바토 국제공항  	코모로				프레지덴테 니콜라우 로바토 
1257	UAI|항공코드	스웨이 공항					스웨이 
1258	TBU|항공코드	후아모투 국제공항					후아모투 
1259	EUA|항공코드	카우파나 공항					카우파나 
1260	NTT|항공코드	쿠이니 라베니아 공항					쿠이니 라베니아 
1261	VAV|항공코드	뤼페파우 공항					뤼페파우 
1262	NFO|항공코드	마타아호 공항					마타아호 
1263	HPA|항공코드	살롯 파일뢸레뷰 공항					살롯 파일뢸레뷰 
1264	ASB|항공코드	아쉬카밧 공항					아쉬카밧 
1265	TAZ|항공코드	타쉬아즈 공항					타쉬아즈 
1266	MYP|항공코드	메어리 공항					메어리 
1267	CRZ|항공코드	투크메나바트 공항					투크메나바트 
1268	KRW|항공코드	투크멘바시 공항					투크멘바시 
1269	FUN|항공코드	후나후티아톨 국제공항					후나후티아톨 
1270	ROP|항공코드	로타 국제공항					로타 
1271	MDY|항공코드	샌드 아일랜드 공항					샌드 아일랜드 
1272	AWK|항공코드	웨이크 아일랜드 에어베이스					웨이크 아일랜드 에어베이스
1273	AZN|항공코드	안디잔 공항					안디잔 
1274	BHK|항공코드	부하라한국 공항					부하라한국 
1275	FEG|항공코드	페르가나 공항					페르가나 
1276	KSQ|항공코드	카르시 공항					카르시 
1277	NMA|항공코드	나망간 공항					나망간 
1278	NCU|항공코드	누쿠스 공항					누쿠스 
1279	SKD|항공코드	사마르칸트 공항					사마르칸트 
1280	TMJ|항공코드	테르메스 공항					테르메스 
1281	UGC|항공코드	우르겐치 공항					우르겐치 
1282	IWA|항공코드	유즈니 공항					유즈니 
1283	AWD|항공코드	아니와 공항					아니와 
1284	VLI|항공코드	보어필드 공항					보어필드 
1285	CCV|항공코드	크레이그코브 공항					크레이그코브 
1286	DLY|항공코드	딜론스베이 공항					딜론스베이 
1287	FTA|항공코드	푸투나 공항					푸투나 
1288	IPA|항공코드	이포타 공항					이포타 
1289	LNB|항공코드	라멘 베이 공항					라멘 베이 
1290	LOD|항공코드	론가나 공항					론가나 
1291	LNE|항공코드	로노로레 공항					로노로레 
1292	MWF|항공코드	마외 니오니 공항					마외 니오니 
1293	LPM|항공코드	말렉쿨라 아일랜드 공항					말렉쿨라 아일랜드 
1294	NUS|항공코드	노르섭 공항					노르섭 
1295	SON|항공코드	페코아 공항					페코아 
1296	UIQ|항공코드	쿠온 힐 공항					쿠온 힐 
1297	RCL|항공코드	레드클리프 공항					레드클리프 
1298	EAE|항공코드	사가파 공항					사가파 
1299	SSR|항공코드	사라 공항					사라 
1300	SWJ|항공코드	사우스웨스트베이 공항					사우스웨스트베이 
1301	TGH|항공코드	통고아 공항					통고아 
1302	ULB|항공코드	울라이 공항					울라이 
1303	VLS|항공코드	바레스디 공항					바레스디 
1304	SLH|항공코드	반누나 라바 아일랜드 공항					반누나 라바 아일랜드 
1305	WLH|항공코드	왈라하 공항					왈라하 
1306	TAH|항공코드	화이트 그래스 공항					화이트 그래스 
1307	CXR|항공코드	캄 라흐 공항					캄 라흐 
1308	HPH|항공코드	카트비 공항					카트비 
1309	VCL|항공코드	쿨라이 공항					쿨라이 
1310	VCS|항공코드	쿠웅 공항					쿠웅 
1311	PQC|항공코드	두옹 당 공항					두옹 당 
1312	DIN|항공코드	지알람 공항					지알람 
1313	DLI|항공코드	리엥캥 공항					리엥캥 
1314	SQH|항공코드	나 산 공항					나 산 
1315	HAN|항공코드	노이 바이 공항					노이 바이 
1316	HUI|항공코드	푸 바이 공항					푸 바이 
1317	BMV|항공코드	풍듁공항					풍듁
1318	SGN|항공코드	탄 손 낫 공항 	떤셔너트				탄 손 낫 
1319	VTG|항공코드	붕타우 공항					붕타우 
1320	CAH|항공코드	카마우 공항					카마우 
1321	DAD|항공코드	다낭 국제공항					다낭 
1322	TBB|항공코드	동 탁 공항					동 탁 
1323	PHH|항공코드	판티엣 공항					판티엣 
1324	UIH|항공코드	푸 캇 공항					푸 캇 
1325	PXU|항공코드	플레이쿠 공항					플레이쿠 
1326	VKG|항공코드	라츠지아 공항					라츠지아 
1327	VCA|항공코드	트라 녹 공항					트라 녹 
1328	VII|항공코드	비니 공항					비니 
1329	WLS|항공코드	히히포 공항					히히포 
1330	FUT|항공코드	마오풉푸 	푸투나	폰타베레			마오풉푸 
1331	VIL|항공코드	다클라 공항					다클라 
1332	SMW|항공코드	스마라 공항					스마라 
1333	TIA|항공코드	티라나 리냐스 공항  	마더 테레사				티라나 리냐스 
1334	LWN|항공코드	쉬락 국제공항					쉬락 
1335	EVN|항공코드	즈바노츠 국제공항 	여반				즈바노츠 
1336	LNZ|항공코드	블루 다뉴브  공항 	후어싱				블루 다뉴브  
1337	KLU|항공코드	클라겐푸르트 공항					클라겐푸르트 
1338	INN|항공코드	크래인비튼 공항					크래인비튼 
1339	GRZ|항공코드	탤러호프 공항					탤러호프 
1340	VIE|항공코드	비엔나 국제공항					비엔나 
1341	SZG|항공코드	W.A 모자르트 공항					W.A 모자르트 
1342	QXZ|항공코드	외겔 기지공항 					외겔 기지
1343	BQT|항공코드	브레스트 공항					브레스트 
1344	GME|항공코드	고멜 공항					고멜 
1345	GNA|항공코드	그로드노 공항					그로드노 
1346	MHP|항공코드	민스크 1 국제공항					민스크 1 
1347	MSQ|항공코드	민스크 2 국제공항					민스크 2 
1348	MVQ|항공코드	모길레브 공항					모길레브 
1349	VTB|항공코드	보스토츄니 공항					보스토츄니 
1350	ANR|항공코드	앤트워프 국제공항 	던도				앤트워프 
1351	LGG|항공코드	리에주 공항 	비어셋				리에주 
1352	BRU|항공코드	브뤼셀 내셔널 공항  	말스뵈뢰				브뤼셀 내셔널 
1353	CRL|항공코드	챨레로이 공항 	브뤼셀 사우스 샬레로이				챨레로이 
1354	KJK|항공코드	위벨겜 공항 	코트직				위벨겜 
1355	OST|항공코드	오스텐 브루즈 국제공항					오스텐 브루즈 
1356	BNX|항공코드	바냐루카 국제공항					바냐루카 
1357	SJJ|항공코드	부트미르 공항					부트미르 
1358	OMO|항공코드	모스타르 국제공항					모스타르 
1359	TZL|항공코드	투즐라 국제공항					투즐라 
1360	BOJ|항공코드	부르가스 국제공항 	사라포바				부르가스 
1361	GOZ|항공코드	고르나오레쵸비사 공항					고르나오레쵸비사 
1362	PDV|항공코드	쿠루모포 국제공항 	플로브디브				쿠루모포 
1363	VAR|항공코드	바르나 국제공항					바르나 
1364	SOF|항공코드	소피아 공항 	브라즈데브나				소피아 
1365	TGV|항공코드	파리 샤를 드 골 공항	샤를 드 골				파리 샤를 드 골 
1366	SZR|항공코드	콜류 간체포 공항 	스타라	자고라			콜류 간체포 
1367	SLS|항공코드	폴코프닉 람브리노포 공항 	실리스트라				폴코프닉 람브리노포 
1368	ROU|항공코드	쉬트라클레포 공항 	루스				쉬트라클레포 
1369	BWK|항공코드	볼 공항					볼 
1370	DBV|항공코드	두브로브니크 공항					두브로브니크 
1371	LSZ|항공코드	로시니 국제공항					로시니 
1372	OSI|항공코드	오시예크 공항					오시예크 
1373	ZAG|항공코드	플레소 공항					플레소 
1374	PUY|항공코드	풀라 공항					풀라 
1375	RJK|항공코드	리예카 공항					리예카 
1376	SPU|항공코드	스플리트 공항					스플리트 
1377	ZAD|항공코드	자다르 공항					자다르 
1378	ECN|항공코드	에르칸 국제공항					에르칸 
1379	LCA|항공코드	라르나카 국제공항	라나카				라르나카 
1380	NIC|항공코드	니코시아 국제공항					니코시아 
1381	PFO|항공코드	파포스 국제공항					파포스 
1382	AKT|항공코드	아크로티리 공군기지					아크로티리 공군기지
1383	ZBE|항공코드	자브르제흐 공항 	돌니 베네쇼프				자브르제흐 
1384	XJC|항공코드	갈레 레일웨이 스테이션					갈레 레일웨이 스테이션
1385	GTW|항공코드	홀레쇼프 공항					홀레쇼프 
1386	KLV|항공코드	카를로비바리 국제공항					카를로비바리 
1387	UHE|항공코드	쿠노비체 공항					쿠노비체 
1388	OSR|항공코드	오스트라바 레오 자냐체크 공항 	모스노프				오스트라바 레오 자냐체크 
1389	OLO|항공코드	올로모우츠 공항					올로모우츠 
1390	XJP|항공코드	올로모츠 레일웨이 스테이션					올로모츠 레일웨이 스테이션
1391	PED|항공코드	파르두비체 공항					파르두비체 
1392	XJV|항공코드	파두비체 레일웨이 스테이션					파두비체 레일웨이 스테이션
1393	PRG|항공코드	루이즈네 공항					루이즈네 
1394	BRQ|항공코드	튀라니 공항					튀라니 
1395	AAL|항공코드	올보르 공항					올보르 
1396	ODE|항공코드	벨드링제 공항					벨드링제 
1397	ZJH|항공코드	베른 레일웨이 스테이션					베른 레일웨이 스테이션
1398	BLL|항공코드	빌룬드 공항					빌룬드 
1399	RNN|항공코드	본홀름 공항					본홀름 
1400	ZIM|항공코드	오르후스 버스 스테이션					오르후스 버스 스테이션
1401	ZID|항공코드	오르후스 버스 스테이션					오르후스 버스 스테이션
1402	XJE|항공코드	코펜하겐 레일웨이 스테이션					코펜하겐 레일웨이 스테이션
1403	CPH|항공코드	코펜하겐 지역공항  	캐스럽				코펜하겐 지역
1404	ZBQ|항공코드	에스비에르 레일웨이 스테이션					에스비에르 레일웨이 스테이션
1405	EBJ|항공코드	에스비에르 공항					에스비에르 
1406	ZBJ|항공코드	프레데리시아 레일 스테이션 					프레데리시아 레일 스테이션 
1407	XAK|항공코드	허닝 레일스테이션 					허닝 레일스테이션 
1408	KRP|항공코드	카루프 공항					카루프 
1409	ZBT|항공코드	콜링 레일스테이션 					콜링 레일스테이션 
1410	ZIB|항공코드	뉘보르 레일 스테이션 					뉘보르 레일 스테이션 
1411	ZGH|항공코드	오덴스 레일웨이 스테이션					오덴스 레일웨이 스테이션
1412	ZIR|항공코드	란데르스 레일 스테이션 					란데르스 레일 스테이션 
1413	RKE|항공코드	로스카일데 공항					로스카일데 
1414	XAH|항공코드	실케보르 레일스테이션 					실케보르 레일스테이션 
1415	CNL|항공코드	시날 공항					시날 
1416	ZIJ|항공코드	스얄랜드 레일 스테이션 					스얄랜드 레일 스테이션 
1417	SQW|항공코드	스키브 공항					스키브 
1418	SKS|항공코드	스키리스트럽 공항					스키리스트럽 
1419	SGD|항공코드	손더보리 공항 					손더보리 
1420	ZTG|항공코드	생 모리츠 레일웨이 스테이션					생 모리츠 레일웨이 스테이션
1421	STA|항공코드	스터우닝 베스쟈일란트 공항					스터우닝 베스쟈일란트 
1422	QXV|항공코드	스벤보르 공항 					스벤보르 
1423	TED|항공코드	티스테드 공항					티스테드 
1424	AAR|항공코드	터스럽 공항					터스럽 
1425	XVX|항공코드	바일레 레일스테이션 					바일레 레일스테이션 
1426	ZGX|항공코드	비보르 레일 스테이션 					비보르 레일 스테이션 
1427	KDL|항공코드	카르들라 공항					카르들라 
1428	URE|항공코드	쿠레사에레 공항					쿠레사에레 
1429	EPU|항공코드	파누 공항					파누 
1430	TLL|항공코드	레나르 메리 탈린 공항  	윌레미스테				레나르 메리 탈린 
1431	TAY|항공코드	율레뉘메 공항 	타르투				율레뉘메 
1432	FAE|항공코드	바가 공항					바가 
1433	ENF|항공코드	에논테키외 공항					에논테키외 
1434	KEV|항공코드	할리 공항					할리 
1435	HEM|항공코드	헬싱키 말미 공항					헬싱키 말미 
1436	HEL|항공코드	헬싱키 반타 공항					헬싱키 반타 
1437	HYV|항공코드	휘빈까아 공항					휘빈까아 
1438	IVL|항공코드	이바로 공항					이바로 
1439	JOE|항공코드	조엔수 공항					조엔수 
1440	JYV|항공코드	지바스키라 공항					지바스키라 
1441	KAJ|항공코드	카야니 공항					카야니 
1442	KHJ|항공코드	코하호키 공항					코하호키 
1443	KAU|항공코드	코하바 공항					코하바 
1444	KEM|항공코드	케미 토니오 공항					케미 토니오 
1445	KTQ|항공코드	키이티 공항					키이티 
1446	KTT|항공코드	키틸라 공항					키틸라 
1447	KOK|항공코드	쿠루누피 공항					쿠루누피 
1448	KUO|항공코드	쿠오피오 공항					쿠오피오 
1449	KAO|항공코드	쿠사모 공항					쿠사모 
1450	LPP|항공코드	라핀란타 공항					라핀란타 
1451	SJY|항공코드	일마조키 공항					일마조키 
1452	MHQ|항공코드	메리함 공항					메리함 
1453	MIK|항공코드	미켈리 공항					미켈리 
1454	OUL|항공코드	오울루 공항					오울루 
1455	POR|항공코드	포리 공항					포리 
1456	RVN|항공코드	로바니미 공항					로바니미 
1457	SVL|항공코드	사본리나 공항					사본리나 
1458	SOT|항공코드	소단퀼레 공항					소단퀼레 
1459	TMP|항공코드	탐페레 피칼라 공항					탐페레 피칼라 
1460	TKU|항공코드	투르쿠 공항					투르쿠 
1461	UTI|항공코드	유트 공항					유트 
1462	VAA|항공코드	바사 공항					바사 
1463	VRK|항공코드	바카우스 공항					바카우스 
1464	YLI|항공코드	일리베스카 공항					일리베스카 
1465	XAB|항공코드	아브빌 공항					아브빌 
1466	JAH|항공코드	아고라 헬리패드 공항					아고라 헬리패드 
1467	QXB|항공코드	액스레밀 공항					액스레밀 
1468	QXB|항공코드	엑상프로방스 공항					엑상프로방스 
1469	BYF|항공코드	앨버트 브라이 공항					앨버트 브라이 
1470	XAV|항공코드	앨버트빌 공항					앨버트빌 
1471	XAN|항공코드	알랑송 발프랑베르 공항					알랑송 발프랑베르 
1472	XAS|항공코드	알레 뒤 공항					알레 뒤 
1473	XAM|항공코드	앙브와즈 디에르 공항					앙브와즈 디에르 
1474	QAM|항공코드	아미앵 글리시 공항					아미앵 글리시 
1475	QXG|항공코드	앙제 레일 스테이션					앙제 레일 스테이션
1476	NCY|항공코드	안시 메이스 공항					안시 메이스 
1477	QNJ|항공코드	안마스 공항					안마스 
1478	LYS|항공코드	안트완 데 생떽쥐베리 공항					안트완 데 생떽쥐베리 
1479	XAC|항공코드	아르카숑 라 테스트 데 부슈 공항					아르카숑 라 테스트 데 부슈 
1480	SBK|항공코드	아머 공항					아머 
1481	LME|항공코드	아르나쥐 공항					아르나쥐 
1482	QRV|항공코드	아라스 로클랭쿠르 공항					아라스 로클랭쿠르 
1483	NTE|항공코드	아틀란티끄 공항					아틀란티끄 
1484	AUR|항공코드	오리락 공항					오리락 
1485	AUF|항공코드	오세르 블랑슈 공항					오세르 블랑슈 
1486	AVN|항공코드	아비뇽 코움 공항					아비뇽 코움 
1487	BAE|항공코드	바르셀로넷 공항					바르셀로넷 
1488	XBD|항공코드	바르둑 공항					바르둑 
1489	XBV|항공코드	본 샬랑제 공항					본 샬랑제 
1490	BVA|항공코드	보배 공항 	틸르				보배 
1491	LBG|항공코드	르부르제 공항					르부르제 
1492	XBF|항공코드	벨르가르드 부브레이 공항					벨르가르드 부브레이 
1493	XBX|항공코드	베르나이 생 마탱 공항					베르나이 생 마탱 
1494	QBQ|항공코드	브장송 라 베즈 공항					브장송 라 베즈 
1495	BZR|항공코드	베이지에르 비어스 공항					베이지에르 비어스 
1496	PIS|항공코드	비어드 공항					비어드 
1497	BIQ|항공코드	비아리츠 팜 공항 					비아리츠 팜 
1498	XBQ|항공코드	블루아 르 브뢰일 공항					블루아 르 브뢰일 
1499	URO|항공코드	발레 드 세느 공항 	발레 드 부스				발레 드 세느 
1500	BOD|항공코드	보르도 메리낙 공항					보르도 메리낙 
1501	BOU|항공코드	부르지스 공항					부르지스 
1502	EBU|항공코드	상악타엔 부데온 공항					상악타엔 부데온 
1503	ANG|항공코드	브리에 샹프니에 공항					브리에 샹프니에 
1504	ZAO|항공코드	카오르 공항					카오르 
1505	CQF|항공코드	칼레 던케르크 공항					칼레 던케르크 
1506	XCB|항공코드	캉브레 에피노이 공항					캉브레 에피노이 
1507	AJA|항공코드	아작시오 나폴레옹 보나파르트 공항					아작시오 나폴레옹 보나파르트 
1508	CFR|항공코드	카르피께 공항					카르피께 
1509	POX|항공코드	세르지 퐁트와즈 공항  	퐁트와즈 코르넬리장벡생				세르지 퐁트와즈 
1510	VAF|항공코드	샤뵈이 공항					샤뵈이 
1511	XCR|항공코드	샬롱 배트리 공항					샬롱 배트리 
1512	CMF|항공코드	샹베리 액스레뱅 공항					샹베리 액스레뱅 
1513	CDG|항공코드	샤를 드 골 공항					샤를 드 골 
1514	XCZ|항공코드	샤를레빌메지레 공항					샤를레빌메지레 
1515	QTJ|항공코드	샤르트르 샹폴 공항					샤르트르 샹폴 
1516	CHR|항공코드	샤토룩스 데올 공항					샤토룩스 데올 
1517	XCY|항공코드	샤토티에리 벨로 공항					샤토티에리 벨로 
1518	XCX|항공코드	샤텔로랄 타쥐 공항					샤텔로랄 타쥐 
1519	XCW|항공코드	쇼몽 라 방듀 공항					쇼몽 라 방듀 
1520	CET|항공코드	쵸렛 르 폰트로 공항					쵸렛 르 폰트로 
1521	CFE|항공코드	클레몽 페랑 오베뉴 공항 	아울낫				클레몽 페랑 오베뉴 
1522	CNG|항공코드	코냐크 샤토버나드 공항					코냐크 샤토버나드 
1523	CMR|항공코드	콜마르 후센 공항					콜마르 후센 
1524	XCP|항공코드	콩피에뉴 마니 공항					콩피에뉴 마니 
1525	NCE|항공코드	코트 다쥐르 공항					코트 다쥐르 
1526	CVF|항공코드	코체벨 공항					코체벨 
1527	CSF|항공코드	크레일 공항					크레일 
1528	JCA|항공코드	크루와제 헬리포트					크루와제 헬리포트
1529	XDA|항공코드	닥스 시레쓰 공항					닥스 시레쓰 
1530	DPE|항공코드	디에페 생토뱅 공항					디에페 생토뱅 
1531	DIJ|항공코드	디종 롱빅 공항 	디종 브류고뉴				디종 롱빅 
1532	XED|항공코드	디즈니랜드 파리 레일 스테이션					디즈니랜드 파리 레일 스테이션
1533	DLE|항공코드	돌 타보 공항					돌 타보 
1534	XDK|항공코드	던케르크 레 뫼레 공항					던케르크 레 뫼레 
1535	SXB|항공코드	앙쯔하임 공항 	스트라스부르				앙쯔하임 
1536	XEP|항공코드	에페르네 플리보 공항					에페르네 플리보 
1537	MLH|항공코드	유로 공항 	물루즈	바젤	프라이부르크		유로 
1538	EVX|항공코드	에브루 포빌 공항					에브루 포빌 
1539	BOR|항공코드	폰탱 공항					폰탱 
1540	FRJ|항공코드	프레후스 생 라파엘 공항					프레후스 생 라파엘 
1541	GAT|항공코드	갭 탤러드 공항					갭 탤러드 
1542	GFR|항공코드	그랜빌 공항					그랜빌 
1543	MCU|항공코드	거렛 공항					거렛 
1544	XGT|항공코드	거렛 상 로랭 공항					거렛 상 로랭 
1545	BES|항공코드	구이파바스 공항					구이파바스 
1546	XPZ|항공코드	하버 공항					하버 
1547	JSZ|항공코드	헬리포트 공항					헬리포트 
1548	IDY|항공코드	일레드유 공항					일레드유 
1549	QIE|항공코드	이스트레 튜브 공항					이스트레 튜브 
1550	LBY|항공코드	라볼 에스쿠블랑 공항					라볼 에스쿠블랑 
1551	AGF|항공코드	라 가레나 공항					라 가레나 
