RMS|항공코드,램스타인 에어베이스,램스타인 에어베이스,,,
DUS|항공코드,라인 루르 공항  ,라인 루르 ,뒤셀도르프,,
FLF|항공코드,쇼펜하우스 공항,쇼펜하우스 ,,,
SXF|항공코드,쉐너펠트 국제공항  ,쉐너펠트 ,베를린,브란덴부르그,
FKB|항공코드,쇨링젠 공항 ,쇨링젠 ,바덴 에어파크,,
GWT|항공코드,질트 공항,질트 ,,,
TXL|항공코드,테겔 국제공항,테겔 ,,,
RBM|항공코드,왈무흐레 공항,왈무흐레 ,,,
NRN|항공코드,위즈 ,위즈 ,니더라인,,
ZQW|항공코드,쯔와이부르켄 공항,쯔와이부르켄 ,,,
GIB|항공코드,노스 프론트 공항,노스 프론트 ,,,
PVK|항공코드,악티온 공항,악티온 ,,,
PKH|항공코드,알렉시온 공항,알렉시온 ,,,
PYR|항공코드,안드라비다 공항,안드라비다 ,,,
GPA|항공코드,아락소스 공항,아락소스 ,,,
KSO|항공코드,아리스토텔스 공항,아리스토텔스 ,,,
JTY|항공코드,아스챠이팔리야 아일랜드 내셔널 공항,아스챠이팔리야 아일랜드 내셔널 ,,,
JKH|항공코드,오미로스 공항 ,오미로스 ,키오스 아일랜드 내셔널,,
AXD|항공코드,데모크리토스 공항,데모크리토스 ,,,
RHO|항공코드,디아고라스 공항,디아고라스 ,,,
ATH|항공코드,엘레프테리오스 베니젤로스 국제공항,엘레프테리오스 베니젤로스 ,,,
JIK|항공코드,이카리아 아일랜드 내셔널 공항,이카리아 아일랜드 내셔널 ,,,
IOA|항공코드,킹 피로스 공항 ,킹 피로스 ,요아니나 내셔널,,
KLX|항공코드,칼라마타 국제공항,칼라마타 ,,,
AOK|항공코드,카파토스 아일랜드 내셔널 공항,카파토스 아일랜드 내셔널 ,,,
KSJ|항공코드,카소스 아일랜드 퍼블릭 공항,카소스 아일랜드 퍼블릭 ,,,
KZS|항공코드,카스텔로리조 아일랜드 퍼블릭 공항,카스텔로리조 아일랜드 퍼블릭 ,,,
EFL|항공코드,케팔로니아 아일랜드 국제공항 ,케팔로니아 아일랜드 ,아르고스톨리온,,
KIT|항공코드,키시라 아일랜드 내셔널 공항,키시라 아일랜드 내셔널 ,,,
KGS|항공코드,히포크라테스 국제공항 ,히포크라테스 ,코스 아일랜드,,
LXS|항공코드,레노스 국제공항,레노스 ,,,
LRS|항공코드,레로스 공항,레로스 ,,,
CFU|항공코드,코르푸 국제공항 ,코르푸 ,이오아니스,카포디스트리아스,
SKG|항공코드,테살로니키 국제공항 ,테살로니키 ,마케도니아,,
KVA|항공코드,카발라 국제공항 ,카발라 ,메가스,알렉산드로스,
MLO|항공코드,밀로스 아일랜드 내셔널 공항,밀로스 아일랜드 내셔널 ,,,
JMK|항공코드,미코노스 아일랜드 내셔널 공항,미코노스 아일랜드 내셔널 ,,,
MJT|항공코드,미틸렌 국제공항 ,미틸렌 ,오딧세이,엘리티스,
HER|항공코드,니코스 카잔카키스 공항,니코스 카잔카키스 ,,,
JNX|항공코드,낙소스 아일랜드 내셔널 공항,낙소스 아일랜드 내셔널 ,,,
VOL|항공코드,네아 안키알로스 공항,네아 안키알로스 ,,,
PAS|항공코드,파로스 내셔널 공항,파로스 내셔널 ,,,
KZI|항공코드,필리포스 공항,필리포스 ,,,
SMI|항공코드,사모스 국제공항 ,사모스 ,아리스타코스,,
JTR|항공코드,산토리니 공항,산토리니 ,티라 내셔널,,
JSH|항공코드,시티아 퍼블릭 공항,시티아 퍼블릭 ,,,
JSI|항공코드,알렉스 파파디아만티스 ,알렉스 파파디아만티스 ,스키아도스 아일랜드 내셔널,,
SKU|항공코드,스키로스 아일랜드 내셔널 공항,스키로스 아일랜드 내셔널 ,,,
CHQ|항공코드,이오아니스 다스칼로지아니스 국제공항,이오아니스 다스칼로지아니스 ,하냐,,
JSY|항공코드,드미트리오스 비켈라스 공항 ,드미트리오스 비켈라스 ,시로스 아일랜드 내셔널,,
ZTH|항공코드,디오니소스 솔로모스 국제공항 ,디오니소스 솔로모스 ,자킨도스,,
AGQ|항공코드,카레이스카키스 공항 ,카레이스카키스 ,아그리니온 내셔널,,
AGM|항공코드,앙막쌀릭 공항,앙막쌀릭 ,,,
JEG|항공코드,아위시에 공항,아위시에 ,아이삿,,
JCH|항공코드,크리스티앙삽 공항,크리스티앙삽 ,,,
CNP|항공코드,네러릿 이낫 공항 ,네러릿 이낫 ,콘스타블 핀트,핀트,
DUN|항공코드,던다스 공항,던다스 ,,,
JFR|항공코드,파미웃 공항 ,파미웃 ,프레데릭삽,,
JGO|항공코드,고드하픈 공항,고드하픈 ,,,
JGR|항공코드,그로네달 헬리포트,그로네달 헬리포트,,,
JHS|항공코드,홀스타인버그 공항,홀스타인버그 ,,,
JAV|항공코드,야콥샤픈 공항,야콥샤픈 ,,,
JJU|항공코드,훌리아네합 헬리포트,훌리아네합 헬리포트,,,
QPW|항공코드,캥개치아크 공항,캥개치아크 ,,,
SFJ|항공코드,캉거루수악 ,캉거루수악 ,쇤드르,스톰표르드,
KUS|항공코드,쿠루석 공항,쿠루석 ,,,
JNN|항공코드,나노탈릭 공항,나노탈릭 ,,,
JNS|항공코드,나삭 공항,나삭 ,,,
UAK|항공코드,나사수악 공항,나사수악 ,,,
GOH|항공코드,누우크 공항,누우크 ,,,
NAQ|항공코드,쿠아나크 공항,쿠아나크 ,,,
OBY|항공코드,스코레스비순 공항,스코레스비순 ,,,
JSU|항공코드,매니스톡 공항,매니스톡 ,,,
THU|항공코드,툴레 에어베이스,툴레 에어베이스,,,
JUV|항공코드,우페르나비크 공항,우페르나비크 ,,,
UMD|항공코드,우매냑 공항,우매냑 ,,,
LCE|항공코드,골로슨 국제공항  ,골로슨 ,헥터 C. 몽카다 에어베이스,,
RTB|항공코드,후안 마누엘 갈베즈 국제공항,후안 마누엘 갈베즈 ,,,
SAP|항공코드,라몬 빌레다 모랄레스 공항,라몬 빌레다 모랄레스 ,,,
TGU|항공코드,통꼰틴 공항,통꼰틴 ,,,
DEB|항공코드,데브레첸 국제공항,데브레첸 ,,,
BUD|항공코드,페리헤기 공항,페리헤기 ,,,
SOB|항공코드,사멀렉 공항 ,사멀렉 ,플라이벌러톤,,
TZR|항공코드,타자르 공항,타자르 ,,,
PEV|항공코드,포가니 공항,포가니 ,,,
AEY|항공코드,아쿠레이리 공항,아쿠레이리 ,,,
BJD|항공코드,바카표드르 공항,바카표드르 ,,,
BLO|항공코드,블뢴두오스 공항,블뢴두오스 ,,,
DJU|항공코드,듀피보그 공항,듀피보그 ,,,
EGS|항공코드,에질스타더 공항,에질스타더 ,,,
GRY|항공코드,그림지 공항,그림지 ,,,
HFN|항공코드,호나표드르 공항,호나표드르 ,,,
HZK|항공코드,후자빅 공항,후자빅 ,,,
IFJ|항공코드,이사표도르 공항,이사표도르 ,,,
KEF|항공코드,케이플라비크 국제공항 ,케이플라비크 ,레이캬빅,케이플라비크,
OPA|항공코드,코파스커 공항,코파스커 ,,,
NOR|항공코드,노드표드르 공항,노드표드르 ,,,
PFJ|항공코드,패트렉스표드르 공항,패트렉스표드르 ,,,
RFN|항공코드,로파혼 공항,로파혼 ,,,
MVA|항공코드,레이키할라이트 공항,레이키할라이트 ,,,
REK|항공코드,레이캬비크 공항,레이캬비크 ,,,
OLI|항공코드,올라프스픽 공항  ,올라프스픽 ,파우,,
SAK|항공코드,알렉산더 공항 ,알렉산더 ,소다크로커,,
SIJ|항공코드,시글루표드르 공항,시글루표드르 ,,,
SYK|항공코드,스티키숄머 공항,스티키숄머 ,,,
TEY|항공코드,셀라다루르 공항 ,셀라다루르 ,틴게이리,,
THO|항공코드,토쇼픈 공항,토쇼픈 ,,,
VEY|항공코드,베스트만네이야 공항,베스트만네이야 ,,,
VPN|항공코드,뵈푸나피열 공항,뵈푸나피열 ,,,
GWY|항공코드,골웨어 공항,골웨어 ,,,
SXL|항공코드,슬라이고 공항 ,슬라이고 ,콜루니,,
NNR|항공코드,코네마라 지역공항,코네마라 지역,,,
ORK|항공코드,코크 국제공항,코크 ,,,
CFN|항공코드,도네걸 공항,도네걸 ,,,
DUB|항공코드,더블린 국제공항,더블린 ,,,
KIR|항공코드,케리 ,케리 ,파란포어,,
IOR|항공코드,킬로넌 공항,킬로넌 ,,,
NOC|항공코드,아일랜드 웨스트 녹크 공항 ,아일랜드 웨스트 녹크 ,녹크,코냐트,호란
CIY|항공코드,빈세트 마글리오초 공항 ,빈세트 마글리오초 ,코미소,,
FLI|항공코드,홀트 공항 ,홀트 ,플레이테이리,,
FLL|항공코드,포트 로더데일 할리우드 국제공항,포트 로더데일 할리우드 ,,,
SNN|항공코드,섀넌 국제공항,섀넌 ,,,
WAT|항공코드,워터퍼드 공항,워터퍼드 ,,,
AVB|항공코드,아비아노 에어베이스,아비아노 에어베이스,,,
GRS|항공코드,코라도 바카리니 공항,코라도 바카리니 ,,,
BRI|항공코드,바리 카롤 워틸랴 국제공항 ,바리 카롤 워틸랴 ,팔레제 마치,,
BLX|항공코드,벨루노 공항,벨루노 ,,,
ZMF|항공코드,비버렐로 공항,비버렐로 ,,,
BZO|항공코드,돌로미티 공항 ,돌로미티 ,볼자노,,
UDN|항공코드,캄포포미도 공항,캄포포미도 ,,,
CIA|항공코드,챰피노 공항,챰피노 ,,,
OLB|항공코드,코아타 스메랄다 공항,코아타 스메랄다 ,,,
AOT|항공코드,코래도 젝스 공항,코래도 젝스 ,,,
GOA|항공코드,크리스토포로 콜롬보 공항 ,크리스토포로 콜롬보 ,제노아,,
CRV|항공코드,코로톤 ,코로톤 ,벤 야콥,,
DCI|항공코드,데시모마누 공군기지,데시모마누 공군기지,,,
CAG|항공코드,엘마스 공항,엘마스 ,,,
AOI|항공코드,팔코나라 공항,팔코나라 ,,,
FNU|항공코드,페노수 공항,페노수 ,,,
AHO|항공코드,퍼틸랴 공항,퍼틸랴 ,,,
FCO|항공코드,피우미치노 공항  ,피우미치노 ,레오나르도 다빈치,,
CTA|항공코드,폰타가로싸 공항  ,폰타가로싸 ,란자 디 트라비에,,
TRS|항공코드,트리스테 푸뤼우리 베네지아 구일리아 ,트리스테 푸뤼우리 베네지아 구일리아 ,트리스테 론치 데이 리제오나리,,
PSA|항공코드,갈릴레오 갈릴레이 공항  ,갈릴레오 갈릴레이 ,S. 구이스토,,
FOG|항공코드,지노 리사 공항,지노 리사 ,,,
BLQ|항공코드,구글리에모 마르코니 공항,구글리에모 마르코니 ,,,
LMP|항공코드,람페두사 공항,람페두사 ,,,
QLT|항공코드,라티나 공항,라티나 ,,,
LCC|항공코드,레체 공항,레체 ,,,
CUF|항공코드,레발디지 공항,레발디지 ,,,
PSR|항공코드,우브르조 국제공항 ,우브르조 ,리베리,,
LIN|항공코드,리나테 공항  ,리나테 ,E. 폴라리니,,
FRL|항공코드,루이지 리돌피 공항,루이지 리돌피 ,,,
TAR|항공코드,타란토 그로타글리에 마르셀로 아를로타 공항 ,타란토 그로타글리에 마르셀로 아를로타 ,M.A 그로택,,
MXP|항공코드,말펜사 공항,말펜사 ,,,
VCE|항공코드,마르코 폴로 국제공항,마르코 폴로 ,,,
EBA|항공코드,마리나 디 캄포 공항,마리나 디 캄포 ,,,
RMI|항공코드,미라마레 공항,미라마레 ,,,
VBS|항공코드,몬티치아리 공항  ,몬티치아리 ,브레시야 몬티치아리,,
NAP|항공코드,나폴리 ,나폴리 ,카포디치노,,
BGY|항공코드,오리오 알 세리오 공항,오리오 알 세리오 ,,,
QPA|항공코드,파도바 ,파도바 ,지노 알레그리,,
PNL|항공코드,판텔레리아 공항,판텔레리아 ,,,
BDS|항공코드,브린디시 살렌토,브린디시 살렌토,,,
PMF|항공코드,파르마 공항,파르마 ,,,
FLR|항공코드,페레톨라 공항  ,페레톨라 ,베스푸치,,
QAQ|항공코드,프레투로 공항,프레투로 ,,,
PMO|항공코드,푼타 라이시 공항 ,푼타 라이시 ,팔코네 보셀리노,,
RAN|항공코드,라벤나 공항,라벤나 ,,,
QSR|항공코드,살레르노 ,살레르노 ,폰테카냐노,,
PEG|항공코드,산트 에디지오 공항,산트 에디지오 ,,,
SUF|항공코드,라메찌아 테메 공항 ,라메찌아 테메 ,산타 유페미아,,
SAY|항공코드,시에나 앰퓨냐뇨 공항 ,시에나 앰퓨냐뇨 ,시에나,,
NSY|항공코드,시뇨넬라 공항  ,시뇨넬라 ,D. 디 팔마 ,,
LCV|항공코드,타시그냐노 공항,타시그냐노 ,,,
REG|항공코드,티토 멘니티 공항,티토 멘니티 ,,,
TTB|항공코드,토톨리 아르바탁스 공항,토톨리 아르바탁스 ,,,
TSF|항공코드,트레비소 ,트레비소 ,생탕젤로,,
TRN|항공코드,투린 국제공항 ,투린 ,토리노 카셀,,
VIC|항공코드,비첸차 트리시노 공항,비첸차 트리시노 ,,,
VRN|항공코드,빌라프랑카 베로니스 공항  ,빌라프랑카 베로니스 ,G. 가에타,,
ALL|항공코드,빌라노바 알벵가 국제공항 ,빌라노바 알벵가 ,씨 파네로,,
TPS|항공코드,빈첸초 플로리오 ,빈첸초 플로리오 ,버지,,
ZJX|항공코드,스트롬볼리 공항,스트롬볼리 ,,,
RRO|항공코드,소렌토 하버 공항,소렌토 하버 ,,,
ZJE|항공코드,파나레아 하버 공항,파나레아 하버 ,,,
ZIP|항공코드,리파리 하버 공항,리파리 하버 ,,,
ISH|항공코드,이쉬아 하버 공항,이쉬아 하버 ,,,
LPX|항공코드,리파야 국제공항,리파야 ,,,
RIX|항공코드,리가 국제공항,리가 ,,,
VNT|항공코드,벤츠필스 국제공항,벤츠필스 ,,,
PLQ|항공코드,팔랑가 국제공항,팔랑가 ,,,
VNO|항공코드,빌니우스 ,빌니우스 ,빌니어스,,
KUN|항공코드,카우나스 국제공항,카우나스 ,,,
LUX|항공코드,뤽상부르 국제공항 ,뤽상부르 ,핀델,,
OHD|항공코드,생 폴 더 아포스틀 공항 ,생 폴 더 아포스틀 ,오흐리드,,
SKP|항공코드,알렉산더 더 그레이트 공항 ,알렉산더 더 그레이트 ,스코페,,
MLA|항공코드,말타국제공항 ,말타,루카,,
GZM|항공코드,퀘키쟈 헬리포트 ,퀘키쟈 헬리포트 ,고조 헬리포트,,
KIV|항공코드,키시나우 국제공항,키시나우 ,,,
BZY|항공코드,발티국제공항 ,발티,발티 리도베니,,
MCM|항공코드,모나코 헬리포트,모나코 헬리포트,,,
GRQ|항공코드,엘데 공항,엘데 ,,,
EIN|항공코드,에인트호벤 공항,에인트호벤 ,,,
GLZ|항공코드,길즈 리헨 공항,길즈 리헨 ,,,
LWR|항공코드,리우와든 공항,리우와든 ,,,
LEY|항공코드,렐리스테이드 공항,렐리스테이드 ,,,
MST|항공코드,마스트리히트 아흐츤 공항,마스트리히트 아흐츤 ,,,
RTM|항공코드,로테르담 공항,로테르담 ,,,
AMS|항공코드,스키폴 공항,스키폴 ,,,
UTC|항공코드,소스텐버그 공항,소스텐버그 ,,,
ENS|항공코드,트웬테 공항,트웬테 ,,,
LID|항공코드,발켄뷔르흐 공항,발켄뷔르흐 ,,,
UDE|항공코드,뵌켈 공항,뵌켈 ,,,
WOE|항공코드,호인트라흐트 공항,호인트라흐트 ,,,
YPB|항공코드,이펜버그 공항,이펜버그 ,,,
ALF|항공코드,알타 공항,알타 ,,,
ANX|항공코드,안도야 공항,안도야 ,,,
MOL|항공코드,아로 공항,아로 ,,,
LKL|항공코드,바낙 공항,바낙 ,,,
BDU|항공코드,바두포스 공항,바두포스 ,,,
BJF|항공코드,보트스피오르 공항,보트스피오르 ,,,
BVG|항공코드,벨레보그 공항,벨레보그 ,,,
BOO|항공코드,보되 공항,보되 ,,,
FDE|항공코드,브린절랜드 공항,브린절랜드 ,,,
BNN|항공코드,브로노이 공항,브로노이 ,,,
DLD|항공코드,다갈리 공항,다갈리 ,,,
EVE|항공코드,에베네스 공항,에베네스 ,,,
BGO|항공코드,플레스랜드 공항,플레스랜드 ,,,
FRO|항공코드,플로로 공항,플로로 ,,,
NVK|항공코드,프람네스 공항,프람네스 ,,,
GLL|항공코드,골 ,골 ,클랜튼,,
HMR|항공코드,하마르 ,하마르 ,스탭스버그,,
HFT|항공코드,함메르페스트 공항,함메르페스트 ,,,
HAA|항공코드,하스비크 공항,하스비크 ,,,
HAU|항공코드,카모이 공항 ,카모이 ,헤우게순,,
SOG|항공코드,하우카젠 공항,하우카젠 ,,,
SVJ|항공코드,헬레 공항,헬레 ,,,
KKN|항공코드,후에이벅트묀 공항,후에이벅트묀 ,,,
HOV|항공코드,호프덴 공항,호프덴 ,,,
MJF|항공코드,키열스타트 공항,키열스타트 ,,,
KRS|항공코드,키예빅 공항,키예빅 ,,,
KSU|항공코드,크베르베르케트 공항,크베르베르케트 ,,,
LKN|항공코드,레크네스 공항,레크네스 ,,,
FAN|항공코드,라이스타 공항,라이스타 ,,,
MEH|항공코드,메함 공항,메함 ,,,
MQN|항공코드,뢰스볼드 공항 ,뢰스볼드 ,모이라나,,
OSY|항공코드,남소스 공항,남소스 ,,,
NTB|항공코드,노토덴 공항,노토덴 ,,,
OLA|항공코드,올랜드 마인 에어스테이션,올랜드 마인 에어스테이션,,,
OSL|항공코드,오슬로 공항  ,오슬로 ,가더모엔,,
RRS|항공코드,뢰로스 공항,뢰로스 ,,,
RVK|항공코드,뢰르비크 공항 ,뢰르비크 ,리윰,,
SDN|항공코드,산다네 ,산다네 ,안다,,
TRF|항공코드,사네피오르 공항 ,사네피오르 ,토르프,,
SKN|항공코드,스카젠 공항,스카젠 ,,,
SKE|항공코드,시엔  ,시엔  ,기이터르겐,,
SVG|항공코드,솔라 공항,솔라 ,,,
SOJ|항공코드,쇠르쿄젠 공항,쇠르쿄젠 ,,,
ZWC|항공코드,스타방에르 레일스테이션,스타방에르 레일스테이션,,,
SSJ|항공코드,스토카 공항,스토카 ,,,
RET|항공코드,스토르드 공항 ,스토르드 ,쇠스토켄,스폴포트,
SRP|항공코드,스토르드 공항 ,스토르드 ,쇠스토켄,,
LYR|항공코드,스발바그드 공항,스발바그드 ,,,
TOS|항공코드,트롬쇠 공항 ,트롬쇠 ,랑그네,,
TRD|항공코드,트론드하임 공항 ,트론드하임 ,배르네스,,
VDS|항공코드,바드쇠 공항,바드쇠 ,,,
VRY|항공코드,브로이 헬리포트 ,브로이 헬리포트 ,브로이 루트타픈,,
HVG|항공코드,발란 공항,발란 ,,,
VDB|항공코드,레이린 공항 ,레이린 ,발드레스,,
VAW|항공코드,바르되 ,바르되 ,스바트네스,,
AES|항공코드,바이그라 공항,바이그라 ,,,
IEG|항공코드,바비모스트 공항,바비모스트 ,,,
BZG|항공코드,비드고슈치 이그냐시 잔 파데레프스키 공항,비드고슈치 이그냐시 잔 파데레프스키 ,,,
SZZ|항공코드,골레니요 공항,골레니요 ,,,
KRK|항공코드,J. 폴 투  밸리스 국제공항,J. 폴 투  밸리스 ,,,
RZE|항공코드,자시온카 공항,자시온카 ,,,
QJY|항공코드,쾰로브르젝 버스스테이션,쾰로브르젝 버스스테이션,,,
POZ|항공코드,라위카 공항,라위카 ,,,
LCJ|항공코드,웨디슬라프 레이몬트 공항 ,웨디슬라프 레이몬트 ,루블리네크,,
KTW|항공코드,피르조위체 공항,피르조위체 ,,,
GDN|항공코드,레히 바웨사 공항 ,레히 바웨사 ,레비에쵸요,,
WRO|항공코드,니콜라우스 코페르니쿠스 공항 ,니콜라우스 코페르니쿠스 ,스타라쵸위체,,
SZY|항공코드,시트노 사미니 국제공항,시트노 사미니 ,,,
WAW|항공코드,바르샤바 프레데릭 쇼팽 공항 ,바르샤바 프레데릭 쇼팽 ,바르샤바,,
OSZ|항공코드,제그르제 포모스키 공항,제그르제 포모스키 ,,,
BYJ|항공코드,베자 에어베이스,베자 에어베이스,,,
BGZ|항공코드,브라가 공항,브라가 ,,,
BGC|항공코드,브라간사 공항,브라간사 ,,,
CHV|항공코드,챠베스 공항,챠베스 ,,,
CBP|항공코드,코임브라 ,코임브라 ,비싸야,,
CVU|항공코드,코보 공항,코보 ,,,
FAO|항공코드,파루 공항,파루 ,,,
OPO|항공코드,프란치스코 사 카르네이로 공항 ,프란치스코 사 카르네이로 ,페드라스 루브라스,,
GRW|항공코드,그라치오사 공항,그라치오사 ,,,
HOR|항공코드,호르타 공항,호르타 ,,,
TER|항공코드,라예즈 공항,라예즈 ,,,
LIS|항공코드,리즈보아 공항,리즈보아 ,,,
FNC|항공코드,마데이라 공항 ,마데이라 ,푼샬,,
PAF|항공코드,몬티조 공항,몬티조 ,,,
PDL|항공코드,노르델라 공항  ,노르델라 ,후아보 파울로,,
PIX|항공코드,피코 공항,피코 ,,,
PRM|항공코드,포르티망 공항,포르티망 ,,,
PXO|항공코드,포토산토 공항,포토산토 ,,,
SJZ|항공코드,상 호르헤 공항,상 호르헤 ,,,
SIE|항공코드,신스 공항,신스 ,,,
XXC|항공코드,티레즈 ,티레즈 ,케스케이즈,,
SMA|항공코드,빌라 도 포르토 공항,빌라 도 포르토 ,,,
VRL|항공코드,빌라레알 공항,빌라레알 ,,,
VSE|항공코드,비세우 ,비세우 ,곤살베즈 로바토,,
ARW|항공코드,아라드 국제공항,아라드 ,,,
BCM|항공코드,바커우 국제공항,바커우 ,,,
BAY|항공코드,바이아마레 공항,바이아마레 ,,,
BBU|항공코드,부쿠레슈티 아우렐 블래쿠 국제공항 ,부쿠레슈티 아우렐 블래쿠 ,버네아싸,,
OTP|항공코드,부쿠레슈티 헨리 코언다 국제공항  ,부쿠레슈티 헨리 코언다 ,오토페니,,
CSB|항공코드,카란세베스 공항,카란세베스 ,,,
CND|항공코드,콘스탄짜 미하일 코갈니쵸누 국제공항,콘스탄짜 미하일 코갈니쵸누 ,,,
CRA|항공코드,크라이오바 공항,크라이오바 ,,,
IAS|항공코드,이아시 국제공항,이아시 ,,,
CLJ|항공코드,나포카 공항,나포카 ,,,
OMR|항공코드,오라데아 국제공항,오라데아 ,,,
SCV|항공코드,살샤 공항,살샤 ,,,
SUJ|항공코드,사투마레 국제공항,사투마레 ,,,
SBZ|항공코드,시비우 국제공항,시비우 ,,,
TGM|항공코드,티구루 무레슈 국제공항,티구루 무레슈 ,,,
TSR|항공코드,티미쇼아라 트라이언 부이아 국제공항,티미쇼아라 트라이언 부이아 ,,,
TCE|항공코드,툴체아 공항,툴체아 ,,,
ABA|항공코드,아바칸 공항,아바칸 ,,,
AER|항공코드,아들라 소치 국제공항,아들라 소치 ,,,
ADH|항공코드,알단 공항,알단 ,,,
AMV|항공코드,암더마 공항,암더마 ,,,
ASF|항공코드,아스트라한 공항,아스트라한 ,,,
CEK|항공코드,발란디노 공항,발란디노 ,,,
BAX|항공코드,바르나울 공항,바르나울 ,,,
NBC|항공코드,베지쉐프 공항,베지쉐프 ,,,
EGO|항공코드,벨고로드 공항,벨고로드 ,,,
OGZ|항공코드,베슬란 공항,베슬란 ,,,
PES|항공코드,베소베츠 공항,베소베츠 ,,,
TOF|항공코드,보가쉐프 공항,보가쉐프 ,,,
PEE|항공코드,볼쇼이 사비노 공항,볼쇼이 사비노 ,,,
BTK|항공코드,브랏스크 공항,브랏스크 ,,,
BZK|항공코드,브랸스크 공항,브랸스크 ,,,
BKA|항공코드,부이코프 공항,부이코프 ,,,
CSY|항공코드,체복사리 공항,체복사리 ,,,
CYX|항공코드,체르스키 공항,체르스키 ,,,
VOZ|항공코드,체르토비츠코예 공항,체르토비츠코예 ,,,
CKH|항공코드,쵸커다 공항,쵸커다 ,,,
NER|항공코드,츌만 공항,츌만 ,,,
DME|항공코드,도모도데보 국제공항,도모도데보 ,,,
ESL|항공코드,엘리스타 공항,엘리스타 ,,,
VOG|항공코드,굼락 공항,굼락 ,,,
BQS|항공코드,이냐체프 공항,이냐체프 ,,,
IKT|항공코드,이르쿠츠크 국제공항,이르쿠츠크 ,,,
IJK|항공코드,이제프스크 공항,이제프스크 ,,,
HTA|항공코드,카달랴 공항,카달랴 ,,,
KZN|항공코드,카잔한국 공항,카잔한국 ,,,
KEJ|항공코드,케메로보 공항,케메로보 ,,,
KGD|항공코드,크라브로포 공힝,크라브로포 공힝,,,
KVX|항공코드,키로프 공항,키로프 ,,,
KGP|항공코드,코갤름 공항,코갤름 ,,,
SVX|항공코드,콜트소보 국제공항 ,콜트소보 ,에카테린버그,,
KSZ|항공코드,코틀라스 공항,코틀라스 ,,,
KJA|항공코드,크로스노야르스크 공항,크로스노야르스크 ,,,
KRO|항공코드,쿠르간 공항,쿠르간 ,,,
KUF|항공코드,쿠루모치 공항,쿠루모치 ,,,
KYZ|항공코드,키질 공항,키질 ,,,
GDG|항공코드,마그다가치 공항,마그다가치 ,,,
MQF|항공코드,마그니토고르스크 공항,마그니토고르스크 ,,,
KLD|항공코드,미갈로프 공항,미갈로프 ,,,
MRV|항공코드,미네랄예 보디 공항,미네랄예 보디 ,,,
MJZ|항공코드,미르느이 공항,미르느이 ,,,
MOW|항공코드,모스크바 FIR,모스크바 FIR,,,
UUD|항공코드,무키노 공항,무키노 ,,,
MMK|항공코드,무르만스크 공항,무르만스크 ,,,
NYM|항공코드,나임 공항,나임 ,,,
NAL|항공코드,날칙 공항,날칙 ,,,
NNM|항공코드,나르산-마 공항,나르산-마 ,,,
NJC|항공코드,니즈네바토브스크 공항,니즈네바토브스크 ,,,
NSK|항공코드,노릴 공항,노릴 ,,,
NOZ|항공코드,노보쿠즈네츠크 공항,노보쿠즈네츠크 ,,,
OVB|항공코드,노보시비르스크 공항 ,노보시비르스크 ,톨마체보,,
KHV|항공코드,노비 공항,노비 ,,,
OSW|항공코드,오르스크 공항,오르스크 ,,,
OSF|항공코드,오스타피에보 국제공항,오스타피에보 ,,,
KRR|항공코드,파쉬코브스키 공항,파쉬코브스키 ,,,
PEX|항공코드,페초라 공항,페초라 ,,,
PEZ|항공코드,펜자 공항,펜자 ,,,
PWE|항공코드,페벡 공항,페벡 ,,,
PYJ|항공코드,폴리안니 공항,폴리안니 ,,,
PVS|항공코드,프로비데니야 공항,프로비데니야 ,,,
PKV|항공코드,프코브 공항,프코브 ,,,
LED|항공코드,플코보 공항,플코보 ,,,
RAT|항공코드,라두즈니 공항,라두즈니 ,,,
TJM|항공코드,로치노 공항,로치노 ,,,
ROV|항공코드,로스토프나도누 공항,로스토프나도누 ,,,
RVH|항공코드,레체프카 공항,레체프카 ,,,
SVO|항공코드,세레메티에포 국제공항,세레메티에포 ,,,
STW|항공코드,쉬파코프스키에 공항,쉬파코프스키에 ,,,
GDX|항공코드,수코이 공항,수코이 ,,,
GOJ|항공코드,스트리기노 공항,스트리기노 ,,,
SGC|항공코드,수르것 공항,수르것 ,,,
SCW|항공코드,식티프카르 공항,식티프카르 ,,,
ARH|항공코드,탈라기 공항,탈라기 ,,,
IKS|항공코드,틱시 공항,틱시 ,,,
TOX|항공코드,토볼스크 공항,토볼스크 ,,,
RTW|항공코드,체츨라니 공항,체츨라니 ,,,
REN|항공코드,첸틀러니 공항,첸틀러니 ,,,
OMS|항공코드,첸틀러니 공항,첸틀러니 ,,,
UFA|항공코드,우파 공항,우파 ,,,
DYR|항공코드,우골리 공항,우골리 ,,,
UCT|항공코드,유크타 공항,유크타 ,,,
MCX|항공코드,우이타쉬 공항,우이타쉬 ,,,
VLU|항공코드,벌라키야 루키 공항,벌라키야 루키 ,,,
AAQ|항공코드,비타야제프 공항,비타야제프 ,,,
VVO|항공코드,블라디보스토크 국제공항,블라디보스토크 ,,,
VKO|항공코드,부누코프 공항,부누코프 ,,,
VKT|항공코드,보쿠타 공항,보쿠타 ,,,
ULY|항공코드,보스토츄니 공항,보스토츄니 ,,,
YKS|항공코드,야쿠츠크 공항,야쿠츠크 ,,,
PKC|항공코드,옐리초프 공항,옐리초프 ,,,
UUS|항공코드,유즈노 사헐린스크 공항,유즈노 사헐린스크 ,,,
