FLF|항공코드,쇼펜하우스 공항,,,,
SXF|항공코드,쉐너펠트 국제공항  ,베를린,브란덴부르그,,
FKB|항공코드,쇨링젠 공항 ,바덴 에어파크,,,
GWT|항공코드,질트 공항,,,,
TXL|항공코드,테겔 국제공항,,,,
RBM|항공코드,왈무흐레 공항,,,,
NRN|항공코드,위즈 ,니더라인,,,
ZQW|항공코드,쯔와이부르켄 공항,,,,
GIB|항공코드,노스 프론트 공항,,,,
PVK|항공코드,악티온 공항,,,,
PKH|항공코드,알렉시온 공항,,,,
PYR|항공코드,안드라비다 공항,,,,
GPA|항공코드,아락소스 공항,,,,
KSO|항공코드,아리스토텔스 공항,,,,
JTY|항공코드,아스챠이팔리야 아일랜드 내셔널 공항,,,,
JKH|항공코드,오미로스 공항 ,키오스 아일랜드 내셔널,,,
AXD|항공코드,데모크리토스 공항,,,,
RHO|항공코드,디아고라스 공항,,,,
ATH|항공코드,엘레프테리오스 베니젤로스 국제공항,,,,
JIK|항공코드,이카리아 아일랜드 내셔널 공항,,,,
IOA|항공코드,킹 피로스 공항 ,요아니나 내셔널,,,
KLX|항공코드,칼라마타 국제공항,,,,
AOK|항공코드,카파토스 아일랜드 내셔널 공항,,,,
KSJ|항공코드,카소스 아일랜드 퍼블릭 공항,,,,
KZS|항공코드,카스텔로리조 아일랜드 퍼블릭 공항,,,,
EFL|항공코드,케팔로니아 아일랜드 국제공항 ,아르고스톨리온,,,
KIT|항공코드,키시라 아일랜드 내셔널 공항,,,,
KGS|항공코드,히포크라테스 국제공항 ,코스 아일랜드,,,
LXS|항공코드,레노스 국제공항,,,,
LRS|항공코드,레로스 공항,,,,
CFU|항공코드,코르푸 국제공항 ,이오아니스,카포디스트리아스,,
SKG|항공코드,테살로니키 국제공항 ,마케도니아,,,
KVA|항공코드,카발라 국제공항 ,메가스,알렉산드로스,,
MLO|항공코드,밀로스 아일랜드 내셔널 공항,,,,
JMK|항공코드,미코노스 아일랜드 내셔널 공항,,,,
MJT|항공코드,미틸렌 국제공항 ,오딧세이,엘리티스,,
HER|항공코드,니코스 카잔카키스 공항,,,,
JNX|항공코드,낙소스 아일랜드 내셔널 공항,,,,
VOL|항공코드,네아 안키알로스 공항,,,,
PAS|항공코드,파로스 내셔널 공항,,,,
KZI|항공코드,필리포스 공항,,,,
SMI|항공코드,사모스 국제공항 ,아리스타코스,,,
JTR|항공코드,산토리니 공항,티라 내셔널,,,
JSH|항공코드,시티아 퍼블릭 공항,,,,
JSI|항공코드,알렉스 파파디아만티스 ,스키아도스 아일랜드 내셔널,,,
SKU|항공코드,스키로스 아일랜드 내셔널 공항,,,,
CHQ|항공코드,이오아니스 다스칼로지아니스 국제공항,하냐,,,
JSY|항공코드,드미트리오스 비켈라스 공항 ,시로스 아일랜드 내셔널,,,
ZTH|항공코드,디오니소스 솔로모스 국제공항 ,자킨도스,,,
AGQ|항공코드,카레이스카키스 공항 ,아그리니온 내셔널,,,
AGM|항공코드,앙막쌀릭 공항,,,,
JEG|항공코드,아위시에 공항,아이삿,,,
JCH|항공코드,크리스티앙삽 공항,,,,
CNP|항공코드,네러릿 이낫 공항 ,콘스타블 핀트,핀트,,
DUN|항공코드,던다스 공항,,,,
JFR|항공코드,파미웃 공항 ,프레데릭삽,,,
JGO|항공코드,고드하픈 공항,,,,
JGR|항공코드,그로네달 헬리포트,,,,
JHS|항공코드,홀스타인버그 공항,,,,
JAV|항공코드,야콥샤픈 공항,,,,
JJU|항공코드,훌리아네합 헬리포트,,,,
QPW|항공코드,캥개치아크 공항,,,,
SFJ|항공코드,캉거루수악 ,쇤드르,스톰표르드,,
KUS|항공코드,쿠루석 공항,,,,
JNN|항공코드,나노탈릭 공항,,,,
JNS|항공코드,나삭 공항,,,,
UAK|항공코드,나사수악 공항,,,,
GOH|항공코드,누우크 공항,,,,
NAQ|항공코드,쿠아나크 공항,,,,
OBY|항공코드,스코레스비순 공항,,,,
JSU|항공코드,매니스톡 공항,,,,
THU|항공코드,툴레 에어베이스,,,,
JUV|항공코드,우페르나비크 공항,,,,
UMD|항공코드,우매냑 공항,,,,
LCE|항공코드,골로슨 국제공항  ,헥터 C. 몽카다 에어베이스,,,
RTB|항공코드,후안 마누엘 갈베즈 국제공항,,,,
SAP|항공코드,라몬 빌레다 모랄레스 공항,,,,
TGU|항공코드,통꼰틴 공항,,,,
DEB|항공코드,데브레첸 국제공항,,,,
BUD|항공코드,페리헤기 공항,,,,
SOB|항공코드,사멀렉 공항 ,플라이벌러톤,,,
TZR|항공코드,타자르 공항,,,,
PEV|항공코드,포가니 공항,,,,
AEY|항공코드,아쿠레이리 공항,,,,
BJD|항공코드,바카표드르 공항,,,,
BLO|항공코드,블뢴두오스 공항,,,,
DJU|항공코드,듀피보그 공항,,,,
EGS|항공코드,에질스타더 공항,,,,
GRY|항공코드,그림지 공항,,,,
HFN|항공코드,호나표드르 공항,,,,
HZK|항공코드,후자빅 공항,,,,
IFJ|항공코드,이사표도르 공항,,,,
KEF|항공코드,케이플라비크 국제공항 ,레이캬빅,케이플라비크,,
OPA|항공코드,코파스커 공항,,,,
NOR|항공코드,노드표드르 공항,,,,
PFJ|항공코드,패트렉스표드르 공항,,,,
RFN|항공코드,로파혼 공항,,,,
MVA|항공코드,레이키할라이트 공항,,,,
REK|항공코드,레이캬비크 공항,,,,
OLI|항공코드,올라프스픽 공항  ,파우,,,
SAK|항공코드,알렉산더 공항 ,소다크로커,,,
SIJ|항공코드,시글루표드르 공항,,,,
SYK|항공코드,스티키숄머 공항,,,,
TEY|항공코드,셀라다루르 공항 ,틴게이리,,,
THO|항공코드,토쇼픈 공항,,,,
VEY|항공코드,베스트만네이야 공항,,,,
VPN|항공코드,뵈푸나피열 공항,,,,
GWY|항공코드,골웨어 공항,,,,
SXL|항공코드,슬라이고 공항 ,콜루니,,,
NNR|항공코드,코네마라 지역공항,,,,
ORK|항공코드,코크 국제공항,,,,
CFN|항공코드,도네걸 공항,,,,
DUB|항공코드,더블린 국제공항,,,,
KIR|항공코드,케리 ,파란포어,,,
IOR|항공코드,킬로넌 공항,,,,
NOC|항공코드,아일랜드 웨스트 녹크 공항 ,녹크,코냐트,호란,
CIY|항공코드,빈세트 마글리오초 공항 ,코미소,,,
FLI|항공코드,홀트 공항 ,플레이테이리,,,
FLL|항공코드,포트 로더데일 할리우드 국제공항,,,,
SNN|항공코드,섀넌 국제공항,,,,
WAT|항공코드,워터퍼드 공항,,,,
AVB|항공코드,아비아노 에어베이스,,,,
GRS|항공코드,코라도 바카리니 공항,,,,
BRI|항공코드,바리 카롤 워틸랴 국제공항 ,팔레제 마치,,,
BLX|항공코드,벨루노 공항,,,,
ZMF|항공코드,비버렐로 공항,,,,
BZO|항공코드,돌로미티 공항 ,볼자노,,,
UDN|항공코드,캄포포미도 공항,,,,
CIA|항공코드,챰피노 공항,,,,
OLB|항공코드,코아타 스메랄다 공항,,,,
AOT|항공코드,코래도 젝스 공항,,,,
GOA|항공코드,크리스토포로 콜롬보 공항 ,제노아,,,
CRV|항공코드,코로톤 ,벤 야콥,,,
DCI|항공코드,데시모마누 공군기지,,,,
CAG|항공코드,엘마스 공항,,,,
AOI|항공코드,팔코나라 공항,,,,
FNU|항공코드,페노수 공항,,,,
AHO|항공코드,퍼틸랴 공항,,,,
FCO|항공코드,피우미치노 공항  ,레오나르도 다빈치,,,
CTA|항공코드,폰타가로싸 공항  ,란자 디 트라비에,,,
TRS|항공코드,트리스테 푸뤼우리 베네지아 구일리아 ,트리스테 론치 데이 리제오나리,,,
PSA|항공코드,갈릴레오 갈릴레이 공항  ,S. 구이스토,,,
FOG|항공코드,지노 리사 공항,,,,
BLQ|항공코드,구글리에모 마르코니 공항,,,,
LMP|항공코드,람페두사 공항,,,,
QLT|항공코드,라티나 공항,,,,
LCC|항공코드,레체 공항,,,,
CUF|항공코드,레발디지 공항,,,,
PSR|항공코드,우브르조 국제공항 ,리베리,,,
LIN|항공코드,리나테 공항  ,E. 폴라리니,,,
FRL|항공코드,루이지 리돌피 공항,,,,
TAR|항공코드,타란토 그로타글리에 마르셀로 아를로타 공항 ,M.A 그로택,,,
MXP|항공코드,말펜사 공항,,,,
VCE|항공코드,마르코 폴로 국제공항,,,,
EBA|항공코드,마리나 디 캄포 공항,,,,
RMI|항공코드,미라마레 공항,,,,
VBS|항공코드,몬티치아리 공항  ,브레시야 몬티치아리,,,
NAP|항공코드,나폴리 ,카포디치노,,,
BGY|항공코드,오리오 알 세리오 공항,,,,
QPA|항공코드,파도바 ,지노 알레그리,,,
PNL|항공코드,판텔레리아 공항,,,,
BDS|항공코드,브린디시 살렌토,,,,
PMF|항공코드,파르마 공항,,,,
FLR|항공코드,페레톨라 공항  ,베스푸치,,,
QAQ|항공코드,프레투로 공항,,,,
PMO|항공코드,푼타 라이시 공항 ,팔코네 보셀리노,,,
RAN|항공코드,라벤나 공항,,,,
QSR|항공코드,살레르노 ,폰테카냐노,,,
PEG|항공코드,산트 에디지오 공항,,,,
SUF|항공코드,라메찌아 테메 공항 ,산타 유페미아,,,
SAY|항공코드,시에나 앰퓨냐뇨 공항 ,시에나,,,
NSY|항공코드,시뇨넬라 공항  ,D. 디 팔마 ,,,
LCV|항공코드,타시그냐노 공항,,,,
REG|항공코드,티토 멘니티 공항,,,,
TTB|항공코드,토톨리 아르바탁스 공항,,,,
TSF|항공코드,트레비소 ,생탕젤로,,,
TRN|항공코드,투린 국제공항 ,토리노 카셀,,,
VIC|항공코드,비첸차 트리시노 공항,,,,
VRN|항공코드,빌라프랑카 베로니스 공항  ,G. 가에타,,,
ALL|항공코드,빌라노바 알벵가 국제공항 ,씨 파네로,,,
TPS|항공코드,빈첸초 플로리오 ,버지,,,
ZJX|항공코드,스트롬볼리 공항,,,,
RRO|항공코드,소렌토 하버 공항,,,,
ZJE|항공코드,파나레아 하버 공항,,,,
ZIP|항공코드,리파리 하버 공항,,,,
ISH|항공코드,이쉬아 하버 공항,,,,
LPX|항공코드,리파야 국제공항,,,,
RIX|항공코드,리가 국제공항,,,,
VNT|항공코드,벤츠필스 국제공항,,,,
PLQ|항공코드,팔랑가 국제공항,,,,
VNO|항공코드,빌니우스 ,빌니어스,,,
KUN|항공코드,카우나스 국제공항,,,,
LUX|항공코드,뤽상부르 국제공항 ,핀델,,,
OHD|항공코드,생 폴 더 아포스틀 공항 ,오흐리드,,,
SKP|항공코드,알렉산더 더 그레이트 공항 ,스코페,,,
MLA|항공코드,말타국제공항 ,루카,,,
GZM|항공코드,퀘키쟈 헬리포트 ,고조 헬리포트,,,
KIV|항공코드,키시나우 국제공항,,,,
BZY|항공코드,발티국제공항 ,발티 리도베니,,,
MCM|항공코드,모나코 헬리포트,,,,
GRQ|항공코드,엘데 공항,,,,
EIN|항공코드,에인트호벤 공항,,,,
GLZ|항공코드,길즈 리헨 공항,,,,
LWR|항공코드,리우와든 공항,,,,
LEY|항공코드,렐리스테이드 공항,,,,
MST|항공코드,마스트리히트 아흐츤 공항,,,,
RTM|항공코드,로테르담 공항,,,,
AMS|항공코드,스키폴 공항,,,,
UTC|항공코드,소스텐버그 공항,,,,
ENS|항공코드,트웬테 공항,,,,
LID|항공코드,발켄뷔르흐 공항,,,,
UDE|항공코드,뵌켈 공항,,,,
WOE|항공코드,호인트라흐트 공항,,,,
YPB|항공코드,이펜버그 공항,,,,
ALF|항공코드,알타 공항,,,,
ANX|항공코드,안도야 공항,,,,
MOL|항공코드,아로 공항,,,,
LKL|항공코드,바낙 공항,,,,
BDU|항공코드,바두포스 공항,,,,
BJF|항공코드,보트스피오르 공항,,,,
BVG|항공코드,벨레보그 공항,,,,
BOO|항공코드,보되 공항,,,,
FDE|항공코드,브린절랜드 공항,,,,
BNN|항공코드,브로노이 공항,,,,
DLD|항공코드,다갈리 공항,,,,
EVE|항공코드,에베네스 공항,,,,
BGO|항공코드,플레스랜드 공항,,,,
FRO|항공코드,플로로 공항,,,,
NVK|항공코드,프람네스 공항,,,,
GLL|항공코드,골 ,클랜튼,,,
HMR|항공코드,하마르 ,스탭스버그,,,
HFT|항공코드,함메르페스트 공항,,,,
HAA|항공코드,하스비크 공항,,,,
HAU|항공코드,카모이 공항 ,헤우게순,,,
SOG|항공코드,하우카젠 공항,,,,
SVJ|항공코드,헬레 공항,,,,
KKN|항공코드,후에이벅트묀 공항,,,,
HOV|항공코드,호프덴 공항,,,,
MJF|항공코드,키열스타트 공항,,,,
KRS|항공코드,키예빅 공항,,,,
KSU|항공코드,크베르베르케트 공항,,,,
LKN|항공코드,레크네스 공항,,,,
FAN|항공코드,라이스타 공항,,,,
MEH|항공코드,메함 공항,,,,
MQN|항공코드,뢰스볼드 공항 ,모이라나,,,
OSY|항공코드,남소스 공항,,,,
NTB|항공코드,노토덴 공항,,,,
OLA|항공코드,올랜드 마인 에어스테이션,,,,
OSL|항공코드,오슬로 공항  ,가더모엔,,,
RRS|항공코드,뢰로스 공항,,,,
RVK|항공코드,뢰르비크 공항 ,리윰,,,
SDN|항공코드,산다네 ,안다,,,
TRF|항공코드,사네피오르 공항 ,토르프,,,
SKN|항공코드,스카젠 공항,,,,
SKE|항공코드,시엔  ,기이터르겐,,,
SVG|항공코드,솔라 공항,,,,
SOJ|항공코드,쇠르쿄젠 공항,,,,
ZWC|항공코드,스타방에르 레일스테이션,,,,
SSJ|항공코드,스토카 공항,,,,
RET|항공코드,스토르드 공항 ,쇠스토켄,스폴포트,,
SRP|항공코드,스토르드 공항 ,쇠스토켄,,,
LYR|항공코드,스발바그드 공항,,,,
TOS|항공코드,트롬쇠 공항 ,랑그네,,,
TRD|항공코드,트론드하임 공항 ,배르네스,,,
VDS|항공코드,바드쇠 공항,,,,
VRY|항공코드,브로이 헬리포트 ,브로이 루트타픈,,,
HVG|항공코드,발란 공항,,,,
VDB|항공코드,레이린 공항 ,발드레스,,,
VAW|항공코드,바르되 ,스바트네스,,,
AES|항공코드,바이그라 공항,,,,
IEG|항공코드,바비모스트 공항,,,,
BZG|항공코드,비드고슈치 이그냐시 잔 파데레프스키 공항,,,,
SZZ|항공코드,골레니요 공항,,,,
KRK|항공코드,J. 폴 투  밸리스 국제공항,,,,
RZE|항공코드,자시온카 공항,,,,
QJY|항공코드,쾰로브르젝 버스스테이션,,,,
POZ|항공코드,라위카 공항,,,,
LCJ|항공코드,웨디슬라프 레이몬트 공항 ,루블리네크,,,
KTW|항공코드,피르조위체 공항,,,,
GDN|항공코드,레히 바웨사 공항 ,레비에쵸요,,,
WRO|항공코드,니콜라우스 코페르니쿠스 공항 ,스타라쵸위체,,,
SZY|항공코드,시트노 사미니 국제공항,,,,
WAW|항공코드,바르샤바 프레데릭 쇼팽 공항 ,바르샤바,,,
OSZ|항공코드,제그르제 포모스키 공항,,,,
BYJ|항공코드,베자 에어베이스,,,,
BGZ|항공코드,브라가 공항,,,,
BGC|항공코드,브라간사 공항,,,,
CHV|항공코드,챠베스 공항,,,,
CBP|항공코드,코임브라 ,비싸야,,,
CVU|항공코드,코보 공항,,,,
FAO|항공코드,파루 공항,,,,
OPO|항공코드,프란치스코 사 카르네이로 공항 ,페드라스 루브라스,,,
GRW|항공코드,그라치오사 공항,,,,
HOR|항공코드,호르타 공항,,,,
TER|항공코드,라예즈 공항,,,,
LIS|항공코드,리즈보아 공항,,,,
FNC|항공코드,마데이라 공항 ,푼샬,,,
PAF|항공코드,몬티조 공항,,,,
PDL|항공코드,노르델라 공항  ,후아보 파울로,,,
PIX|항공코드,피코 공항,,,,
PRM|항공코드,포르티망 공항,,,,
PXO|항공코드,포토산토 공항,,,,
SJZ|항공코드,상 호르헤 공항,,,,
SIE|항공코드,신스 공항,,,,
XXC|항공코드,티레즈 ,케스케이즈,,,
SMA|항공코드,빌라 도 포르토 공항,,,,
VRL|항공코드,빌라레알 공항,,,,
VSE|항공코드,비세우 ,곤살베즈 로바토,,,
ARW|항공코드,아라드 국제공항,,,,
BCM|항공코드,바커우 국제공항,,,,
BAY|항공코드,바이아마레 공항,,,,
BBU|항공코드,부쿠레슈티 아우렐 블래쿠 국제공항 ,버네아싸,,,
OTP|항공코드,부쿠레슈티 헨리 코언다 국제공항  ,오토페니,,,
CSB|항공코드,카란세베스 공항,,,,
CND|항공코드,콘스탄짜 미하일 코갈니쵸누 국제공항,,,,
CRA|항공코드,크라이오바 공항,,,,
IAS|항공코드,이아시 국제공항,,,,
CLJ|항공코드,나포카 공항,,,,
OMR|항공코드,오라데아 국제공항,,,,
SCV|항공코드,살샤 공항,,,,
SUJ|항공코드,사투마레 국제공항,,,,
SBZ|항공코드,시비우 국제공항,,,,
TGM|항공코드,티구루 무레슈 국제공항,,,,
TSR|항공코드,티미쇼아라 트라이언 부이아 국제공항,,,,
TCE|항공코드,툴체아 공항,,,,
ABA|항공코드,아바칸 공항,,,,
AER|항공코드,아들라 소치 국제공항,,,,
ADH|항공코드,알단 공항,,,,
AMV|항공코드,암더마 공항,,,,
ASF|항공코드,아스트라한 공항,,,,
CEK|항공코드,발란디노 공항,,,,
BAX|항공코드,바르나울 공항,,,,
NBC|항공코드,베지쉐프 공항,,,,
EGO|항공코드,벨고로드 공항,,,,
OGZ|항공코드,베슬란 공항,,,,
PES|항공코드,베소베츠 공항,,,,
TOF|항공코드,보가쉐프 공항,,,,
PEE|항공코드,볼쇼이 사비노 공항,,,,
BTK|항공코드,브랏스크 공항,,,,
BZK|항공코드,브랸스크 공항,,,,
BKA|항공코드,부이코프 공항,,,,
CSY|항공코드,체복사리 공항,,,,
CYX|항공코드,체르스키 공항,,,,
VOZ|항공코드,체르토비츠코예 공항,,,,
CKH|항공코드,쵸커다 공항,,,,
NER|항공코드,츌만 공항,,,,
DME|항공코드,도모도데보 국제공항,,,,
ESL|항공코드,엘리스타 공항,,,,
VOG|항공코드,굼락 공항,,,,
BQS|항공코드,이냐체프 공항,,,,
IKT|항공코드,이르쿠츠크 국제공항,,,,
IJK|항공코드,이제프스크 공항,,,,
HTA|항공코드,카달랴 공항,,,,
KZN|항공코드,카잔한국 공항,,,,
KEJ|항공코드,케메로보 공항,,,,
KGD|항공코드,크라브로포 공힝,,,,
KVX|항공코드,키로프 공항,,,,
KGP|항공코드,코갤름 공항,,,,
SVX|항공코드,콜트소보 국제공항 ,에카테린버그,,,
KSZ|항공코드,코틀라스 공항,,,,
KJA|항공코드,크로스노야르스크 공항,,,,
KRO|항공코드,쿠르간 공항,,,,
KUF|항공코드,쿠루모치 공항,,,,
KYZ|항공코드,키질 공항,,,,
GDG|항공코드,마그다가치 공항,,,,
MQF|항공코드,마그니토고르스크 공항,,,,
KLD|항공코드,미갈로프 공항,,,,
MRV|항공코드,미네랄예 보디 공항,,,,
MJZ|항공코드,미르느이 공항,,,,
MOW|항공코드,모스크바 FIR,,,,
UUD|항공코드,무키노 공항,,,,
MMK|항공코드,무르만스크 공항,,,,
NYM|항공코드,나임 공항,,,,
NAL|항공코드,날칙 공항,,,,
NNM|항공코드,나르산-마 공항,,,,
NJC|항공코드,니즈네바토브스크 공항,,,,
NSK|항공코드,노릴 공항,,,,
NOZ|항공코드,노보쿠즈네츠크 공항,,,,
OVB|항공코드,노보시비르스크 공항 ,톨마체보,,,
KHV|항공코드,노비 공항,,,,
OSW|항공코드,오르스크 공항,,,,
OSF|항공코드,오스타피에보 국제공항,,,,
KRR|항공코드,파쉬코브스키 공항,,,,
PEX|항공코드,페초라 공항,,,,
PEZ|항공코드,펜자 공항,,,,
PWE|항공코드,페벡 공항,,,,
PYJ|항공코드,폴리안니 공항,,,,
PVS|항공코드,프로비데니야 공항,,,,
PKV|항공코드,프코브 공항,,,,
LED|항공코드,플코보 공항,,,,
RAT|항공코드,라두즈니 공항,,,,
TJM|항공코드,로치노 공항,,,,
ROV|항공코드,로스토프나도누 공항,,,,
RVH|항공코드,레체프카 공항,,,,
SVO|항공코드,세레메티에포 국제공항,,,,
STW|항공코드,쉬파코프스키에 공항,,,,
GDX|항공코드,수코이 공항,,,,
GOJ|항공코드,스트리기노 공항,,,,
SGC|항공코드,수르것 공항,,,,
SCW|항공코드,식티프카르 공항,,,,
ARH|항공코드,탈라기 공항,,,,
IKS|항공코드,틱시 공항,,,,
TOX|항공코드,토볼스크 공항,,,,
RTW|항공코드,체츨라니 공항,,,,
REN|항공코드,첸틀러니 공항,,,,
OMS|항공코드,첸틀러니 공항,,,,
UFA|항공코드,우파 공항,,,,
DYR|항공코드,우골리 공항,,,,
UCT|항공코드,유크타 공항,,,,
MCX|항공코드,우이타쉬 공항,,,,
VLU|항공코드,벌라키야 루키 공항,,,,
AAQ|항공코드,비타야제프 공항,,,,
VVO|항공코드,블라디보스토크 국제공항,,,,
VKO|항공코드,부누코프 공항,,,,
VKT|항공코드,보쿠타 공항,,,,
ULY|항공코드,보스토츄니 공항,,,,
YKS|항공코드,야쿠츠크 공항,,,,
PKC|항공코드,옐리초프 공항,,,,
UUS|항공코드,유즈노 사헐린스크 공항,,,,
NVR|항공코드,노브고로드 공항 ,유리에포,,,
ASI|항공코드,와이데아와케 필드 ,아센션 공군보조기지,,,
BJY|항공코드,버트지나카 공항,,,,
BEG|항공코드,벨그라드 국제공항,,,,
IVG|항공코드,베레인 공항,,,,
KON|항공코드,코븐 공항,,,,
INI|항공코드,니스 국제공항,,,,
QND|항공코드,노비사드 공항,,,,
TGD|항공코드,포드고리카 공항,,,,
UZC|항공코드,폰니크페 공항,,,,
PRN|항공코드,프리스티나 국제공항 아뎀 자샤리,,,,
TIV|항공코드,티밧 공항,,,,
VRC|항공코드,브르샤츠 공항,,,,
ZRE|항공코드,즈레냐닌 공항,,,,
KSC|항공코드,바르카 공항  ,코시체,,,
BTS|항공코드,이반카 공항,,,,
TAT|항공코드,포프라드 타트라 공항,,,,
LJU|항공코드,브르니크 공항,,,,
MBX|항공코드,마리보르 공항,,,,
POW|항공코드,포토로즈 공항,,,,
LCG|항공코드,아코루냐 공항,,,,
RJL|항공코드,아곤칠로 공항,,,,
ABC|항공코드,알바세테 공항 ,로스 릴라노스,,,
ALC|항공코드,알리칸테 공항,,,,
LEI|항공코드,알메리아 국제공항,,,,
ACE|항공코드,아리시페 공항,,,,
OVD|항공코드,아스투리아스 공항,,,,
BJZ|항공코드,바다호스 공항 ,탈라베랄 라 레알,,,
MAD|항공코드,마드리드 바라쟈스 공항,,,,
BCN|항공코드,바르셀로나 국제공항,,,,
BIO|항공코드,빌바오 공항,,,,
JCU|항공코드,세우타 헬리포트,,,,
ODB|항공코드,코르도바 공항,,,,
GRO|항공코드,지로나 코스타 브라바 공항,,,,
LEU|항공코드,델라 세우 공항,,,,
FUE|항공코드,푸에르트벤츄라 공항,,,,
LPA|항공코드,그랑 카나리아 공항  ,간도,,,
GRX|항공코드,그라나다 공항,,,,
VDE|항공코드,히에로 공항,,,,
IBZ|항공코드,이비사 공항,,,,
GMZ|항공코드,라 고메라 공항,,,,
SPC|항공코드,라 팔마 공항,,,,
XRY|항공코드,라 파라 공항,,,,
LEN|항공코드,레온 공항,,,,
AGP|항공코드,말라가 공항 ,파블로 루이즈 피카소,,,
SLM|항공코드,마타칸 공항,,,,
MLN|항공코드,멜리야 공항,,,,
MAH|항공코드,메노르카 공항,,,,
TFN|항공코드,노르테 로스 로데오스 공항,,,,
PMI|항공코드,팔마데마요르카 공항,손 상트 후안,,,
PNA|항공코드,팜플로나 공항,,,,
REU|항공코드,레우스 공항,,,,
MJV|항공코드,산자비에 공항,,,,
EAS|항공코드,산세바스티안 공항,,,,
SDR|항공코드,산탄데 공항,,,,
SCQ|항공코드,산티아고 공항,,,,
SVQ|항공코드,세빌리아 산 파블로 공항,,,,
SBO|항공코드,손 보넷 비행장,,,,
TFS|항공코드,쉬흐 라이나 소피아 공항  ,테레리프 사우스,,,
TOJ|항공코드,토레존 공군기지,,,,
VLC|항공코드,발렌시아 공항,,,,
VLL|항공코드,바야돌리드 공항,,,,
VGO|항공코드,비고 피내이더 국제공항,,,,
VIT|항공코드,비토리아 공항,,,,
ZAZ|항공코드,사라고사 공항,,,,
XFP|항공코드,아울버그 레일웨이 스테이션,,,,
AGH|항공코드,앙헬름 헬싱보리 공항,,,,
ARN|항공코드,알란다 공항,,,,
AJR|항공코드,아르비스야우르 공항,,,,
JKG|항공코드,악사모 공항,,,,
BMA|항공코드,브로마 공항,,,,
BLE|항공코드,달라 공항,,,,
XFJ|항공코드,에스킬스투나 레일스테이션 ,,,,
OSD|항공코드,프로소 공항,,,,
GEV|항공코드,옐리바레 공항,,,,
SQO|항공코드,군나른 공항,,,,
HAD|항공코드,할름스타드 공항,,,,
JHE|항공코드,헬싱보리 헬리포트,,,,
HMV|항공코드,히마밴 공항,,,,
LDK|항공코드,호프비 공항,,,,
HLF|항공코드,훌트스프레드 공항,,,,
LLA|항공코드,칼락스 공항,,,,
RNB|항공코드,칼링지 공항,,,,
KLR|항공코드,칼마르 공항,,,,
KSD|항공코드,칼스타드 공항,,,,
KRN|항공코드,키루나 공항,,,,
KRF|항공코드,크람포르스 공항,,,,
KID|항공코드,크리스티안스타드 공항,,,,
NRK|항공코드,쿤상겐 공항,,,,
GOT|항공코드,란베터 공항,,,,
LPI|항공코드,린셰핑 공항,,,,
XGC|항공코드,룬드 레일스테이션 ,,,,
LYC|항공코드,뤽셀레 공항,,,,
XFR|항공코드,말뫼 레일웨이 스테이션,,,,
JMM|항공코드,말뫼 하버 헬리포트,,,,
MXX|항공코드,모라 공항,,,,
ORB|항공코드,오레브로 보포르 공항,,,,
OER|항공코드,외른셸스비크 공항,,,,
OSK|항공코드,오스카르스함 공항,,,,
PJA|항공코드,파얄라 공항,,,,
GSE|항공코드,사에프 공항,,,,
GVX|항공코드,산드비흐켄 공항,,,,
NYO|항공코드,스카프스타 공항,,,,
SFT|항공코드,셸레프테오 공항,,,,
XEZ|항공코드,소더탈제 레일스테이션 ,,,,
QYU|항공코드,쇤더버그 레일웨이 스테이션,,,,
XEW|항공코드,스톡홀름 센트랄 레일웨이 스테이션,,,,
XFH|항공코드,스트랸냐스 레일스테이션 ,,,,
MMX|항공코드,스투럽 공항,,,,
SDL|항공코드,순스발 티므루 ,순스발 하모산드,,,
EVG|항공코드,스베그 공항,,,,
XFU|항공코드,티예르프 레일스테이션 ,,,,
THN|항공코드,트롤하탄 베네르스보리 공항,,,,
UME|항공코드,우메오 공항,,,,
QYX|항공코드,웁살라 레일스테이션 ,,,,
VST|항공코드,바스테라스 하슬로 공항,,,,
VXO|항공코드,벡셰 공항,,,,
VHM|항공코드,빌헬미나 공항,,,,
VBY|항공코드,비스뷔 공항,,,,
XEV|항공코드,보젠스 레일웨이 스테이션,,,,
ZKH|항공코드,아르후스 레일웨이 스테이션,,,,
BRN|항공코드,벨프 공항,,,,
EAP|항공코드,유로에어포트 스위스 공항,,,,
GVA|항공코드,제네바 국제공항 ,제네바 코인트린,,,
LUG|항공코드,루가노 공항,,,,
SMV|항공코드,사메단 공항,,,,
ACH|항공코드,세인트 갈런 알테르하임 공항,,,,
ZRH|항공코드,취리히 ,쥬리히,,,
ADA|항공코드,아다나 공항,,,,
ADF|항공코드,아디야만 공항,,,,
ADB|항공코드,아드난 멘데레스 공항,,,,
AJI|항공코드,아리 공항,,,,
AOE|항공코드,아나둘루 유니버시티 공항,,,,
AYT|항공코드,안탈리아 공항,,,,
IST|항공코드,아타투르크 공항,,,,
BZI|항공코드,발리케시르 공항 ,메르케즈,,,
BAL|항공코드,바트만 공항,,,,
CKZ|항공코드,차나칼레 공항,,,,
DNZ|항공코드,차르닥 공항,,,,
SZF|항공코드,챨삼바 공항,,,,
TEQ|항공코드,코르루 공항  ,마치맨 필드,,,
DLM|항공코드,달라만 공항,,,,
DIY|항공코드,디야르바키르 공항,,,,
EDO|항공코드,에드레밋 코르페즈 공항,,,,
